frame.number,frame.time_epoch,frame.len,frame.protocols,eth.src,eth.dst,ip.src,ip.dst,ip.ttl,ip.proto,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.flags.syn,tcp.flags.ack,tcp.flags.fin,tcp.flags.reset,tcp.flags.push,tcp.flags.urg,tcp.window_size,tcp.hdr_len,tcp.len,tcp.urgent_pointer,tcp.analysis.retransmission,tcp.analysis.bytes_in_flight,tcp.analysis.initial_rtt,tcp.checksum.status,tcp.options.mss_val,tcp.options.timestamp.tsval,tcp.options.timestamp.tsecr,tcp.payload
"5577","1746969655.673536000","75","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53250","8888","741","1","False","True","False","False","True","False","65536","32","9","0",,"9","0.000052000","2",,"2226654675","2226639672","582d613a2035300d0a"
"5578","1746969655.673554000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53250","1","750","False","True","False","False","False","False","65408","32","0","0",,,"0.000052000","2",,"2226654675","2226654675",
"5579","1746969655.673568000","76","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53258","8888","739","1","False","True","False","False","True","False","65536","32","10","0",,"10","0.000015000","2",,"2226654675","2226639672","582d613a203338380d0a"
"5580","1746969655.673585000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53258","1","749","False","True","False","False","False","False","65408","32","0","0",,,"0.000015000","2",,"2226654675","2226654675",
"5581","1746969655.673598000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53274","8888","736","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000014000","2",,"2226654675","2226639672","582d613a20333934370d0a"
"5582","1746969655.673611000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53274","1","747","False","True","False","False","False","False","65408","32","0","0",,,"0.000014000","2",,"2226654675","2226654675",
"5583","1746969655.673624000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53286","8888","735","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000013000","2",,"2226654675","2226639672","582d613a20323936340d0a"
"5584","1746969655.673637000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53286","1","746","False","True","False","False","False","False","65408","32","0","0",,,"0.000013000","2",,"2226654675","2226654675",
"5585","1746969655.673649000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53288","8888","735","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000037000","2",,"2226654675","2226639672","582d613a20313932300d0a"
"5586","1746969655.673663000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53288","1","746","False","True","False","False","False","False","65408","32","0","0",,,"0.000037000","2",,"2226654675","2226654675",
"5587","1746969655.673675000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53304","8888","732","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000010000","2",,"2226654675","2226639672","582d613a20343732300d0a"
"5588","1746969655.673691000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53304","1","743","False","True","False","False","False","False","65408","32","0","0",,,"0.000010000","2",,"2226654675","2226654675",
"5589","1746969655.673703000","76","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53312","8888","739","1","False","True","False","False","True","False","65536","32","10","0",,"10","0.000008000","2",,"2226654675","2226639672","582d613a203638330d0a"
"5590","1746969655.673717000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53312","1","749","False","True","False","False","False","False","65408","32","0","0",,,"0.000008000","2",,"2226654675","2226654675",
"5591","1746969655.673729000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53324","8888","737","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000008000","2",,"2226654675","2226639672","582d613a20313739390d0a"
"5592","1746969655.673742000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53324","1","748","False","True","False","False","False","False","65408","32","0","0",,,"0.000008000","2",,"2226654675","2226654675",
"5593","1746969655.673754000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53326","8888","738","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000008000","2",,"2226654675","2226639673","582d613a20313633380d0a"
"5594","1746969655.673767000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53326","1","749","False","True","False","False","False","False","65408","32","0","0",,,"0.000008000","2",,"2226654675","2226654675",
"5595","1746969655.673779000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53332","8888","737","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000041000","2",,"2226654675","2226639673","582d613a20343931300d0a"
"5596","1746969655.673794000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53332","1","748","False","True","False","False","False","False","65408","32","0","0",,,"0.000041000","2",,"2226654675","2226654675",
"5597","1746969655.673805000","76","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53348","8888","741","1","False","True","False","False","True","False","65536","32","10","0",,"10","0.000015000","2",,"2226654675","2226639673","582d613a203934370d0a"
"5598","1746969655.673823000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53348","1","751","False","True","False","False","False","False","65408","32","0","0",,,"0.000015000","2",,"2226654675","2226654675",
"5599","1746969655.673840000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53358","8888","736","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000012000","2",,"2226654675","2226639673","582d613a20313439310d0a"
"5600","1746969655.673857000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53358","1","747","False","True","False","False","False","False","65408","32","0","0",,,"0.000012000","2",,"2226654675","2226654675",
"5601","1746969655.673875000","76","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53374","8888","736","1","False","True","False","False","True","False","65536","32","10","0",,"10","0.000015000","2",,"2226654675","2226639673","582d613a203330320d0a"
"5602","1746969655.673895000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53374","1","746","False","True","False","False","False","False","65408","32","0","0",,,"0.000015000","2",,"2226654675","2226654675",
"5603","1746969655.673913000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53380","8888","738","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000011000","2",,"2226654675","2226639673","582d613a20343939370d0a"
"5604","1746969655.673922000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53380","1","749","False","True","False","False","False","False","65408","32","0","0",,,"0.000011000","2",,"2226654675","2226654675",
"5605","1746969655.673932000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53396","8888","741","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000010000","2",,"2226654675","2226639673","582d613a20323631390d0a"
"5606","1746969655.673949000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53396","1","752","False","True","False","False","False","False","65408","32","0","0",,,"0.000010000","2",,"2226654675","2226654675",
"5607","1746969655.673967000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53402","8888","739","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000009000","2",,"2226654675","2226639673","582d613a20323433310d0a"
"5608","1746969655.673985000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53402","1","750","False","True","False","False","False","False","65408","32","0","0",,,"0.000009000","2",,"2226654675","2226654675",
"5609","1746969655.674005000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53412","8888","738","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000010000","2",,"2226654675","2226639673","582d613a20333034380d0a"
"5610","1746969655.674021000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53412","1","749","False","True","False","False","False","False","65408","32","0","0",,,"0.000010000","2",,"2226654675","2226654675",
"5611","1746969655.674035000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53416","8888","738","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000041000","2",,"2226654675","2226639673","582d613a20313530340d0a"
"5612","1746969655.674052000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53416","1","749","False","True","False","False","False","False","65408","32","0","0",,,"0.000041000","2",,"2226654675","2226654675",
"5613","1746969655.674070000","76","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53422","8888","739","1","False","True","False","False","True","False","65536","32","10","0",,"10","0.000045000","2",,"2226654675","2226639673","582d613a203134310d0a"
"5614","1746969655.674090000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53422","1","749","False","True","False","False","False","False","65408","32","0","0",,,"0.000045000","2",,"2226654675","2226654675",
"5615","1746969655.674108000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53436","8888","737","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000014000","2",,"2226654675","2226639673","582d613a20323531390d0a"
"5616","1746969655.674135000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53436","1","748","False","True","False","False","False","False","65408","32","0","0",,,"0.000014000","2",,"2226654675","2226654675",
"5617","1746969655.674155000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53442","8888","738","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000016000","2",,"2226654676","2226639673","582d613a20343232330d0a"
"5618","1746969655.674163000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53442","1","749","False","True","False","False","False","False","65408","32","0","0",,,"0.000016000","2",,"2226654676","2226654676",
"5619","1746969655.674175000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53446","8888","739","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000015000","2",,"2226654676","2226639673","582d613a20323738380d0a"
"5620","1746969655.674182000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53446","1","750","False","True","False","False","False","False","65408","32","0","0",,,"0.000015000","2",,"2226654676","2226654676",
"5621","1746969655.674192000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53450","8888","736","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000016000","2",,"2226654676","2226639673","582d613a20313936300d0a"
"5622","1746969655.674213000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53450","1","747","False","True","False","False","False","False","65408","32","0","0",,,"0.000016000","2",,"2226654676","2226654676",
"5623","1746969655.674231000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53454","8888","739","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000010000","2",,"2226654676","2226639673","582d613a20313730380d0a"
"5624","1746969655.674252000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53454","1","750","False","True","False","False","False","False","65408","32","0","0",,,"0.000010000","2",,"2226654676","2226654676",
"5625","1746969655.674271000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","53458","8888","740","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000114000","2",,"2226654676","2226639673","582d613a20333736350d0a"
"5626","1746969655.674281000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","53458","1","751","False","True","False","False","False","False","65408","32","0","0",,,"0.000114000","2",,"2226654676","2226654676",
"5627","1746969655.674292000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","35062","8888","733","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000010000","2",,"2226654676","2226639673","582d613a20343335310d0a"
"5628","1746969655.674314000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","35062","1","744","False","True","False","False","False","False","65408","32","0","0",,,"0.000010000","2",,"2226654676","2226654676",
"5629","1746969655.674337000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","35064","8888","735","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000013000","2",,"2226654676","2226639673","582d613a20343338380d0a"
"5630","1746969655.674357000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","35064","1","746","False","True","False","False","False","False","65408","32","0","0",,,"0.000013000","2",,"2226654676","2226654676",
"5631","1746969655.674379000","76","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","35066","8888","734","1","False","True","False","False","True","False","65536","32","10","0",,"10","0.000010000","2",,"2226654676","2226639673","582d613a203532340d0a"
"5632","1746969655.674390000","66","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","8888","35066","1","744","False","True","False","False","False","False","65408","32","0","0",,,"0.000010000","2",,"2226654676","2226654676",
"5633","1746969655.674402000","77","eth:ethertype:ip:tcp","00:00:00:00:00:00","00:00:00:00:00:00","127.0.0.1","127.0.0.1","64","6","35082","8888","740","1","False","True","False","False","True","False","65536","32","11","0",,"11","0.000010000","2",,"2226654676","2226639673","582d613a20323639360d0a"
